,ts,index_eth,index_usd
1881,2021-08-18 09:00:00,2167.5875006455,3273.1544987099
1882,2021-08-18 10:00:00,2167.5875006455,3273.1544987099
1883,2021-08-18 11:00:00,2128.6767856314,3214.3975710717
1884,2021-08-18 12:00:00,2167.5875006455,3273.1544987099
1885,2021-08-18 13:00:00,2167.5875006455,3273.1544987099
1886,2021-08-18 14:00:00,2167.5875006455,3273.1544987099
1887,2021-08-18 15:00:00,2146.8351193046,3241.8174706475
1888,2021-08-18 16:00:00,2115.702163871,3194.805309383
1889,2021-08-18 17:00:00,2187.3079613683,3302.9332803251
1890,2021-08-18 18:00:00,2184.194665825,3298.2320641874
1891,2021-08-18 19:00:00,2115.702163871,3194.805309383
1892,2021-08-18 20:00:00,2175.4463053481,3285.0216468392
1893,2021-08-18 21:00:00,2184.194665825,3298.2320641874
1894,2021-08-18 22:00:00,2184.194665825,3298.2320641874
1895,2021-08-18 23:00:00,2168.2961032502,3274.2245204734
1896,2021-08-19 00:00:00,2181.0319716429,3470.7875716539
1897,2021-08-19 01:00:00,2181.0319716429,3470.7875716539
1898,2021-08-19 02:00:00,2172.0760581298,3456.5355691032
1899,2021-08-19 03:00:00,2157.661499764,3433.5969461597
1900,2021-08-19 04:00:00,2138.8156840749,3403.6066370697
1901,2021-08-19 05:00:00,2116.711285717,3368.4307789975
1902,2021-08-19 06:00:00,2169.9486395085,3453.1500991797
1903,2021-08-19 07:00:00,2169.9486395085,3453.1500991797
1904,2021-08-19 08:00:00,2168.9108743274,3451.4986504352
1905,2021-08-19 09:00:00,2168.9108743274,3451.4986504352
1906,2021-08-19 10:00:00,2168.9108743274,3451.4986504352
1907,2021-08-19 11:00:00,2168.9108743274,3451.4986504352
1908,2021-08-19 12:00:00,2168.9108743274,3451.4986504352
1909,2021-08-19 13:00:00,2161.2815561504,3439.3577267563
1910,2021-08-19 14:00:00,2120.8087140867,3374.9512260584
1911,2021-08-19 15:00:00,2161.2815561504,3439.3577267563
1912,2021-08-19 16:00:00,2089.6757586531,3325.4077639484
1913,2021-08-19 17:00:00,2089.6757586531,3325.4077639484
1914,2021-08-19 18:00:00,2089.6757586531,3325.4077639484
1915,2021-08-19 19:00:00,2102.1289408265,3345.2251488263
1916,2021-08-19 20:00:00,2102.1289408265,3345.2251488263
1917,2021-08-19 21:00:00,2102.1289408265,3345.2251488263
1918,2021-08-19 22:00:00,2101.4516220963,3344.147296931
1919,2021-08-19 23:00:00,2101.4516220964,3344.147296931
1920,2021-08-20 00:00:00,2101.4516220963,3453.6677625402
1921,2021-08-20 01:00:00,2108.7159783642,3465.6064970392
1922,2021-08-20 02:00:00,2108.7159783642,3465.6064970392
1923,2021-08-20 03:00:00,2108.7159783642,3465.6064970392
1924,2021-08-20 04:00:00,2108.7159783642,3465.6064970392
1925,2021-08-20 05:00:00,2108.7159783642,3465.6064970392
1926,2021-08-20 06:00:00,2098.338326553,3448.5511620084
1927,2021-08-20 07:00:00,2091.0739702851,3436.612427453
1928,2021-08-20 08:00:00,2091.0739702851,3436.612427453
1929,2021-08-20 09:00:00,2091.0739702851,3436.612427453
1930,2021-08-20 10:00:00,2091.0739702851,3436.612427453
1931,2021-08-20 11:00:00,2091.0739702851,3436.612427453
1932,2021-08-20 12:00:00,2091.0739702851,3436.612427453
1933,2021-08-20 13:00:00,2091.0739702851,3436.612427453
1934,2021-08-20 14:00:00,2082.9822691884,3423.3139784814
1935,2021-08-20 15:00:00,2040.9607378481,3354.2529510321
1936,2021-08-20 16:00:00,2030.5830860368,3337.1976160013
1937,2021-08-20 17:00:00,2030.5830860368,3337.1976160013
1938,2021-08-20 18:00:00,2061.4489521179,3387.9246684349
1939,2021-08-20 19:00:00,2114.5939217678,3475.2667068895
1940,2021-08-20 20:00:00,2123.6248381705,3490.10872585
1941,2021-08-20 21:00:00,2123.6248381705,3490.10872585
1942,2021-08-20 22:00:00,2145.6547427567,3526.314161449
1943,2021-08-20 23:00:00,2145.6547427567,3526.314161449
1944,2021-08-21 00:00:00,2183.5651896483,3522.1823443083
1945,2021-08-21 01:00:00,2368.7037568375,3820.8186275863
1946,2021-08-21 02:00:00,2392.5723560033,3859.3196803672
1947,2021-08-21 03:00:00,2477.7245281046,3996.673709729
1948,2021-08-21 04:00:00,2505.9461418629,4042.1963578122
1949,2021-08-21 05:00:00,2652.6985334062,4278.9141278339
1950,2021-08-21 06:00:00,2652.6985334062,4278.9141278339
1951,2021-08-21 07:00:00,2663.9871789095,4297.1231871011
1952,2021-08-21 08:00:00,2709.3667436277,4370.322330586
1953,2021-08-21 09:00:00,2859.6411925679,4612.7213271279
1954,2021-08-21 10:00:00,2859.6411925679,4612.7213271279
1955,2021-08-21 11:00:00,2848.1329544264,4594.1580557336
1956,2021-08-21 12:00:00,3034.8511020773,4895.3422686528
1957,2021-08-21 13:00:00,3034.8511020773,4895.3422686528
1958,2021-08-21 14:00:00,3043.6443924922,4909.5262153463
1959,2021-08-21 15:00:00,3055.6064056997,4928.8214449988
1960,2021-08-21 16:00:00,2915.5081062485,4702.837004861
1961,2021-08-21 17:00:00,3060.2302348979,4936.2798756616
1962,2021-08-21 18:00:00,3004.2729835702,4846.018479464
1963,2021-08-21 19:00:00,3006.8298337605,4850.1427862123
1964,2021-08-21 20:00:00,3014.8163246812,4863.0253313992
1965,2021-08-21 21:00:00,3022.8409802546,4875.9694378032
1966,2021-08-21 22:00:00,3019.0901396146,4869.9191743985
1967,2021-08-21 23:00:00,3002.4858967167,4843.1358332992
1968,2021-08-22 00:00:00,2983.0558649098,4835.7057974179
1969,2021-08-22 01:00:00,2983.0558649098,4835.7057974179
1970,2021-08-22 02:00:00,3037.019654328,4923.1842159179
1971,2021-08-22 03:00:00,3075.4169660295,4985.428475232
1972,2021-08-22 04:00:00,3088.9079133841,5007.2980798711
1973,2021-08-22 05:00:00,3088.9079133841,5007.2980798711
1974,2021-08-22 06:00:00,3093.6247519903,5014.9443475557
1975,2021-08-22 07:00:00,3093.6247519903,5014.9443475557
1976,2021-08-22 08:00:00,3003.3155879637,4868.5479783011
1977,2021-08-22 09:00:00,3003.3155879637,4868.5479783011
1978,2021-08-22 10:00:00,3003.3155879637,4868.5479783011
1979,2021-08-22 11:00:00,3013.6932397749,4885.3707510353
1980,2021-08-22 12:00:00,2998.126762058,4860.1365919058
1981,2021-08-22 13:00:00,2998.126762058,4860.1365919058
1982,2021-08-22 14:00:00,2918.1190514855,4730.4394734458
1983,2021-08-22 15:00:00,2907.7413996743,4713.6167006551
1984,2021-08-22 16:00:00,2913.521186172,4722.9860682622
1985,2021-08-22 17:00:00,2981.9066717666,4833.8428889756
1986,2021-08-22 18:00:00,3002.661975389,4867.4884345568
1987,2021-08-22 19:00:00,3005.980837167,4872.8685011248
1988,2021-08-22 20:00:00,2999.275381738,4861.9985707281
1989,2021-08-22 21:00:00,2997.9207442776,4859.8026251741
1990,2021-08-22 22:00:00,2997.9207442776,4859.8026251741
1991,2021-08-22 23:00:00,3048.7712381525,4942.2342118256
1992,2021-08-23 00:00:00,3062.9358982239,5083.3362079185
1993,2021-08-23 01:00:00,3062.9358982239,5083.3362079185
1994,2021-08-23 02:00:00,3084.7306155138,5119.5073454446
1995,2021-08-23 03:00:00,3063.9737419043,5085.0586430469
1996,2021-08-23 04:00:00,3063.9737419043,5085.0586430469
1997,2021-08-23 05:00:00,3084.7306155138,5119.5073454446
1998,2021-08-23 06:00:00,3084.7306155138,5119.5073454446
1999,2021-08-23 07:00:00,3084.7306155138,5119.5073454446
2000,2021-08-23 08:00:00,3084.7306155138,5119.5073454446
2001,2021-08-23 09:00:00,3084.7306155138,5119.5073454446
2002,2021-08-23 10:00:00,3084.7306155138,5119.5073454446
2003,2021-08-23 11:00:00,3039.5775295676,5044.5699897926
2004,2021-08-23 12:00:00,3039.5775295676,5044.5699897926
2005,2021-08-23 13:00:00,3008.4422191533,4992.8969362243
2006,2021-08-23 14:00:00,3008.4422191533,4992.8969362243
2007,2021-08-23 15:00:00,3039.5775295676,5044.5699897926
2008,2021-08-23 16:00:00,3067.3060396472,5090.5890198808
2009,2021-08-23 17:00:00,3090.8785413275,5129.7106193207
2010,2021-08-23 18:00:00,3122.0138517417,5181.383672889
2011,2021-08-23 19:00:00,3203.0004266949,5315.7913139724
2012,2021-08-23 20:00:00,3369.4669859493,5592.0639870261
2013,2021-08-23 21:00:00,3397.5966811975,5638.7488355456
2014,2021-08-23 22:00:00,3404.8076290231,5650.7163312477
2015,2021-08-23 23:00:00,3425.1265176989,5684.4381412629
2016,2021-08-24 00:00:00,3508.1540121369,5564.7326476615
2017,2021-08-24 01:00:00,3679.3982194152,5836.3650297323
2018,2021-08-24 02:00:00,3663.8305642081,5811.6711768271
2019,2021-08-24 03:00:00,3697.6953786678,5865.388498772
2020,2021-08-24 04:00:00,3740.3898790843,5933.1117172087
2021,2021-08-24 05:00:00,3768.4364328481,5977.5999502752
2022,2021-08-24 06:00:00,3944.8698585288,6257.4636166477
2023,2021-08-24 07:00:00,3970.8159505406,6298.6200381565
2024,2021-08-24 08:00:00,3960.3337293678,6281.992843885
2025,2021-08-24 09:00:00,3959.3996700554,6280.5112127039
2026,2021-08-24 10:00:00,3944.8698585288,6257.4636166477
2027,2021-08-24 11:00:00,3924.1129849193,6224.5384794407
2028,2021-08-24 12:00:00,3952.7885809766,6270.0245170839
2029,2021-08-24 13:00:00,3864.5718681362,6130.0926838976
2030,2021-08-24 14:00:00,3776.9952002892,5991.1761081412
2031,2021-08-24 15:00:00,3714.7245794607,5892.4006964637
2032,2021-08-24 16:00:00,3739.5249119167,5931.7396819365
2033,2021-08-24 17:00:00,3739.5249119167,5931.7396819365
2034,2021-08-24 18:00:00,3669.6053583289,5820.83131779
2035,2021-08-24 19:00:00,3752.8518452337,5952.8792386776
2036,2021-08-24 20:00:00,3710.3002543343,5885.3827074145
2037,2021-08-24 21:00:00,3774.089569859,5986.5671153585
2038,2021-08-24 22:00:00,3785.8068250116,6005.153355282
2039,2021-08-24 23:00:00,3780.6176066092,5996.9220709803
2040,2021-08-25 00:00:00,3731.4041294093,6016.7311036001
2041,2021-08-25 01:00:00,3608.0933093443,5817.8976294574
2042,2021-08-25 02:00:00,3652.1175681419,5888.8848819605
2043,2021-08-25 03:00:00,3667.2285721296,5913.2507358507
2044,2021-08-25 04:00:00,3657.3067865443,5897.2522768534
2045,2021-08-25 05:00:00,3657.3067865443,5897.2522768534
2046,2021-08-25 06:00:00,3657.3067865443,5897.2522768534
2047,2021-08-25 07:00:00,3657.3067865443,5897.2522768534
2048,2021-08-25 08:00:00,3657.3067865443,5897.2522768534
2049,2021-08-25 09:00:00,3652.1175681419,5888.8848819605
2050,2021-08-25 10:00:00,3651.0797244614,5887.2114029932
2051,2021-08-25 11:00:00,3631.3606945324,5855.4153025019
2052,2021-08-25 12:00:00,3631.3606945324,5855.4153025019
2053,2021-08-25 13:00:00,3682.0224569641,5937.1052484828
2054,2021-08-25 14:00:00,3666.454801757,5912.0030638606
2055,2021-08-25 15:00:00,3650.8871465499,5886.9008792948
2056,2021-08-25 16:00:00,3598.9949625262,5803.2269305917
2057,2021-08-25 17:00:00,3650.8871465499,5886.9008792948
2058,2021-08-25 18:00:00,3630.1302729404,5853.4312997797
2059,2021-08-25 19:00:00,3567.8596521119,5753.0225614037
2060,2021-08-25 20:00:00,3567.8596521119,5753.0225614037
2061,2021-08-25 21:00:00,3531.6017240971,5694.5581882936
2062,2021-08-25 22:00:00,3566.1573807717,5750.2777209427
2063,2021-08-25 23:00:00,3617.2888030269,5832.7249735218
2064,2021-08-26 00:00:00,3625.7077130532,5620.4369305331
2065,2021-08-26 01:00:00,3625.7077130532,5620.4369305331
2066,2021-08-26 02:00:00,3625.7077130532,5620.4369305331
2067,2021-08-26 03:00:00,3625.7077130532,5620.4369305331
2068,2021-08-26 04:00:00,3625.7077130532,5620.4369305331
2069,2021-08-26 05:00:00,3625.7077130532,5620.4369305331
2070,2021-08-26 06:00:00,3625.7077130532,5620.4369305331
2071,2021-08-26 07:00:00,3625.7077130532,5620.4369305331
2072,2021-08-26 08:00:00,3599.8654054093,5580.3771486266
2073,2021-08-26 09:00:00,3599.8654054093,5580.3771486266
2074,2021-08-26 10:00:00,3599.8654054093,5580.3771486266
2075,2021-08-26 11:00:00,3603.2518868553,5585.6267459059
2076,2021-08-26 12:00:00,3535.7920476245,5481.0530180229
2077,2021-08-26 13:00:00,3535.7920476245,5481.0530180229
2078,2021-08-26 14:00:00,3535.7920476245,5481.0530180229
2079,2021-08-26 15:00:00,3535.7920476245,5481.0530180229
2080,2021-08-26 16:00:00,3508.0748258164,5438.0868140956
2081,2021-08-26 17:00:00,3508.0748258164,5438.0868140956
2082,2021-08-26 18:00:00,3531.999188405,5475.1734691017
2083,2021-08-26 19:00:00,3546.5384820797,5497.711740098
2084,2021-08-26 20:00:00,3569.6568620842,5533.5489909288
2085,2021-08-26 21:00:00,3547.7192352772,5499.5420996809
2086,2021-08-26 22:00:00,3592.420790364,5568.8367839031
2087,2021-08-26 23:00:00,3592.420790364,5568.8367839031
2088,2021-08-27 00:00:00,3499.9327700205,5723.4415125962
2089,2021-08-27 01:00:00,3541.4465172395,5791.3289606519
2090,2021-08-27 02:00:00,3530.6097766124,5773.6076341854
2091,2021-08-27 03:00:00,3530.6097766124,5773.6076341854
2092,2021-08-27 04:00:00,3529.6342035527,5772.0122792004
2093,2021-08-27 05:00:00,3524.7563382545,5764.0355040492
2094,2021-08-27 06:00:00,3540.9882134171,5790.5794962417
2095,2021-08-27 07:00:00,3540.9882134171,5790.5794962417
2096,2021-08-27 08:00:00,3540.9882134171,5790.5794962417
2097,2021-08-27 09:00:00,3540.9882134171,5790.5794962417
2098,2021-08-27 10:00:00,3540.9882134171,5790.5794962417
2099,2021-08-27 11:00:00,3551.3666502219,5807.5513582415
2100,2021-08-27 12:00:00,3551.3666502219,5807.5513582415
2101,2021-08-27 13:00:00,3807.7684487677,6226.8453259373
2102,2021-08-27 14:00:00,3809.4543581562,6229.6022942349
2103,2021-08-27 15:00:00,3792.336823274,6201.6099823247
2104,2021-08-27 16:00:00,3821.9662782719,6250.0630423969
2105,2021-08-27 17:00:00,3860.8065112721,6313.5784915433
2106,2021-08-27 18:00:00,3885.1467337822,6353.3820675592
2107,2021-08-27 19:00:00,3843.6329865633,6285.4946194471
2108,2021-08-27 20:00:00,3837.298008605,6275.1350273935
2109,2021-08-27 21:00:00,3837.298008605,6275.1350273935
2110,2021-08-27 22:00:00,3795.784261386,6207.2475792814
2111,2021-08-27 23:00:00,3863.2441006169,6317.5646824495
2112,2021-08-28 00:00:00,4427.6576749451,7182.5536323354
2113,2021-08-28 01:00:00,4414.9177317453,7161.8868753635
2114,2021-08-28 02:00:00,4380.6370573641,7106.2767084554
2115,2021-08-28 03:00:00,4377.2505759181,7100.7831526085
2116,2021-08-28 04:00:00,4452.5659232765,7222.9598341922
2117,2021-08-28 05:00:00,4441.2776517899,7204.6479813879
2118,2021-08-28 06:00:00,4441.2776517899,7204.6479813879
2119,2021-08-28 07:00:00,4476.515557045,7261.8109698079
2120,2021-08-28 08:00:00,4476.515557045,7261.8109698079
2121,2021-08-28 09:00:00,4476.515557045,7261.8109698079
2122,2021-08-28 10:00:00,4477.5534007255,7263.4945615989
2123,2021-08-28 11:00:00,4476.515557045,7261.8109698079
2124,2021-08-28 12:00:00,4546.1589995122,7374.7866778721
2125,2021-08-28 13:00:00,4535.7805627075,7357.950760413
2126,2021-08-28 14:00:00,4504.6452522932,7307.4430081484
2127,2021-08-28 15:00:00,4504.6452522932,7307.4430081484
2128,2021-08-28 16:00:00,4559.3820807316,7396.2371821298
2129,2021-08-28 17:00:00,4523.6975969083,7338.3497532528
2130,2021-08-28 18:00:00,4524.4584264065,7339.5839721067
2131,2021-08-28 19:00:00,4465.0855048686,7243.2691202218
2132,2021-08-28 20:00:00,4456.7287974871,7229.7128556201
2133,2021-08-28 21:00:00,4531.2313892984,7350.5710837441
2134,2021-08-28 22:00:00,4496.6870208952,7294.5331519646
2135,2021-08-28 23:00:00,4584.4375281232,7436.882170494
2136,2021-08-29 00:00:00,4586.0765052975,7399.6406008941
2137,2021-08-29 01:00:00,4596.28506942,7416.1121327802
2138,2021-08-29 02:00:00,4597.5201033997,7418.1048617878
2139,2021-08-29 03:00:00,4504.114172157,7267.3942662843
2140,2021-08-29 04:00:00,4452.2219881333,7183.6661576399
2141,2021-08-29 05:00:00,4278.3487424257,6903.1214421357
2142,2021-08-29 06:00:00,4267.970305621,6886.3758204632
2143,2021-08-29 07:00:00,4315.2550687548,6962.6698492917
2144,2021-08-29 08:00:00,4348.751885564,7016.7170081517
2145,2021-08-29 09:00:00,4348.751885564,7016.7170081517
2146,2021-08-29 10:00:00,4369.5087591735,7050.2082516095
2147,2021-08-29 11:00:00,4369.5087591735,7050.2082516095
2148,2021-08-29 12:00:00,4369.5087591735,7050.2082516095
2149,2021-08-29 13:00:00,4369.5087591735,7050.2082516095
2150,2021-08-29 14:00:00,4437.2383880929,7159.4900988766
2151,2021-08-29 15:00:00,4347.8420508822,7015.248988707
2152,2021-08-29 16:00:00,4280.1124219628,6905.9671414399
2153,2021-08-29 17:00:00,4280.1124219628,6905.9671414399
2154,2021-08-29 18:00:00,4172.9415724693,6733.046831878
2155,2021-08-29 19:00:00,4639.0343021496,7485.088077192
2156,2021-08-29 20:00:00,4639.0343021496,7485.088077192
2157,2021-08-29 21:00:00,4739.6013547876,7647.3531517093
2158,2021-08-29 22:00:00,4761.4998564456,7682.6864135589
2159,2021-08-29 23:00:00,4836.2246014398,7803.2548899843
2160,2021-08-30 00:00:00,4815.4677278303,7763.4351155811
2161,2021-08-30 01:00:00,4836.2246014398,7796.8990801406
2162,2021-08-30 02:00:00,4876.8623787914,7862.4147819275
2163,2021-08-30 03:00:00,5109.862277515,8238.0542209324
2164,2021-08-30 04:00:00,4945.9712704647,7973.8312479427
2165,2021-08-30 05:00:00,4945.9712704647,7973.8312479427
2166,2021-08-30 06:00:00,4956.3513201963,7990.5658305916
2167,2021-08-30 07:00:00,4956.3513201963,7990.5658305916
2168,2021-08-30 08:00:00,4956.3513201963,7990.5658305916
2169,2021-08-30 09:00:00,4966.4095883862,8006.7816411894
2170,2021-08-30 10:00:00,4966.4095883862,8006.7816411894
2171,2021-08-30 11:00:00,5069.2270241071,8172.5425882151
2172,2021-08-30 12:00:00,5069.2270241071,8172.5425882151
2173,2021-08-30 13:00:00,5069.2270241071,8172.5425882151
2174,2021-08-30 14:00:00,5096.759665805,8216.9303589092
2175,2021-08-30 15:00:00,5144.1674614475,8293.3605970794
2176,2021-08-30 16:00:00,5176.8969005535,8346.1265777341
2177,2021-08-30 17:00:00,5128.7630883834,8268.5258650188
2178,2021-08-30 18:00:00,5151.599197793,8305.3419468124
2179,2021-08-30 19:00:00,5151.599197793,8305.3419468124
2180,2021-08-30 20:00:00,5084.781296106,8197.6189854082
2181,2021-08-30 21:00:00,5121.7638917353,8257.2418502665
2182,2021-08-30 22:00:00,5147.7140160644,8299.0783068321
2183,2021-08-30 23:00:00,5128.1440780232,8267.5279045074
2184,2021-08-31 00:00:00,5157.1044167744,8854.0589507657
2185,2021-08-31 01:00:00,5157.1044167744,8854.0589507657
2186,2021-08-31 02:00:00,5121.6352134328,8793.1630697114
2187,2021-08-31 03:00:00,5106.0651388354,8766.4313328243
2188,2021-08-31 04:00:00,5331.816546657,9154.01632462
2189,2021-08-31 05:00:00,5340.620851562,9169.132139303
2190,2021-08-31 06:00:00,5359.3049410789,9201.2102235223
2191,2021-08-31 07:00:00,5472.1806449897,9395.0027194202
2192,2021-08-31 08:00:00,5472.1806449897,9395.0027194202
2193,2021-08-31 09:00:00,5463.8766052044,9380.7457931256
2194,2021-08-31 10:00:00,5486.9935493653,9420.4344962857
2195,2021-08-31 11:00:00,5455.8534001704,9366.9710225115
2196,2021-08-31 12:00:00,5455.8534001704,9366.9710225115
2197,2021-08-31 13:00:00,5369.1761471373,9218.157764924
2198,2021-08-31 14:00:00,5416.6634072754,9299.6870430891
2199,2021-08-31 15:00:00,5416.6634072754,9299.6870430891
2200,2021-08-31 16:00:00,5439.6647667155,9339.1773027474
2201,2021-08-31 17:00:00,5409.5626224938,9287.4959447883
2202,2021-08-31 18:00:00,5385.2434127264,9245.7431122444
2203,2021-08-31 19:00:00,5385.2434127264,9245.7431122444
2204,2021-08-31 20:00:00,5385.2434127264,9245.7431122444
2205,2021-08-31 21:00:00,5373.9558423353,9226.3638626885
2206,2021-08-31 22:00:00,5353.195742872,9190.721546839
2207,2021-08-31 23:00:00,5335.680142642,9160.6496025057
2208,2021-09-01 00:00:00,5358.4978909371,10274.4592120897
2209,2021-09-01 01:00:00,5342.2653022728,10243.3346182727
2210,2021-09-01 02:00:00,5335.0531350441,10229.5059074396
2211,2021-09-01 03:00:00,5283.9525021334,10131.5248352647
2212,2021-09-01 04:00:00,5264.1083263515,10093.4753335487
2213,2021-09-01 05:00:00,5251.3940984604,10069.096894171
2214,2021-09-01 06:00:00,5258.7214840769,10083.146526431
2215,2021-09-01 07:00:00,5255.6230080213,10077.2054648523
2216,2021-09-01 08:00:00,5253.0598328019,10072.2907966547
2217,2021-09-01 09:00:00,5270.0848557865,10104.9348151469
2218,2021-09-01 10:00:00,5271.878565805,10108.3740999515
2219,2021-09-01 11:00:00,5255.5638823001,10077.0920963446
2220,2021-09-01 12:00:00,5121.2875544186,9819.628776957
2221,2021-09-01 13:00:00,4997.9314514752,9583.1040504409
2222,2021-09-01 14:00:00,4989.1526129656,9566.2713820294
2223,2021-09-01 15:00:00,4937.0803535628,9466.4272995601
2224,2021-09-01 16:00:00,4820.0276111189,9241.9887250956
2225,2021-09-01 17:00:00,4548.2020684086,8720.7866068678
2226,2021-09-01 18:00:00,4430.5930488348,8495.2814188116
2227,2021-09-01 19:00:00,4314.3461686799,8272.3880160075
2228,2021-09-01 20:00:00,4308.5316423116,8261.2391614032
2229,2021-09-01 21:00:00,4359.179179077,8358.3514606431
2230,2021-09-01 22:00:00,4292.0404658844,8229.6187478138
2231,2021-09-01 23:00:00,4258.392566276,8165.1017918927
2232,2021-09-02 00:00:00,4289.9393945403,8131.5586533863
2233,2021-09-02 01:00:00,4287.9515423073,8127.7906894376
2234,2021-09-02 02:00:00,4307.1544775596,8164.1897571005
2235,2021-09-02 03:00:00,4306.6487272044,8163.2311098318
2236,2021-09-02 04:00:00,4288.8247721644,8129.4458922418
2237,2021-09-02 05:00:00,4534.0950089063,8594.3543985404
2238,2021-09-02 06:00:00,4542.0952997867,8609.5189098603
2239,2021-09-02 07:00:00,4539.6527475932,8604.8890644028
2240,2021-09-02 08:00:00,4538.3601749468,8602.4389994324
2241,2021-09-02 09:00:00,4532.8374843856,8591.9707671171
2242,2021-09-02 10:00:00,4522.0704640919,8571.5619340095
2243,2021-09-02 11:00:00,4524.2828504742,8575.7555013396
2244,2021-09-02 12:00:00,4538.1840862739,8602.1052242199
2245,2021-09-02 13:00:00,4522.390862459,8572.1692475099
2246,2021-09-02 14:00:00,4516.3187369811,8560.6595640744
2247,2021-09-02 15:00:00,4437.7003675503,8411.638838235
2248,2021-09-02 16:00:00,4437.0369445699,8410.3813233076
2249,2021-09-02 17:00:00,4457.8352806357,8449.8044652269
2250,2021-09-02 18:00:00,4446.4060823325,8428.1404770708
2251,2021-09-02 19:00:00,4447.7554842352,8430.6982616036
2252,2021-09-02 20:00:00,4375.4509477054,8293.645374467
2253,2021-09-02 21:00:00,4382.392978236,8306.8039585911
2254,2021-09-02 22:00:00,4408.530188583,8356.3469099823
2255,2021-09-02 23:00:00,4424.6773868957,8386.953843577
2256,2021-09-03 00:00:00,4435.9246570738,8740.135059916
2257,2021-09-03 01:00:00,4429.2571059925,8726.9979348413
2258,2021-09-03 02:00:00,4416.4038075374,8701.6729861478
2259,2021-09-03 03:00:00,4419.4274388765,8707.6304692578
2260,2021-09-03 04:00:00,4410.7238112513,8690.4816475733
2261,2021-09-03 05:00:00,4405.2224316611,8679.6422388152
2262,2021-09-03 06:00:00,4402.7471001182,8674.7650748144
2263,2021-09-03 07:00:00,4402.0830912692,8673.4567732796
2264,2021-09-03 08:00:00,4403.606569386,8676.4584934259
2265,2021-09-03 09:00:00,4455.9371602341,8779.5658424409
2266,2021-09-03 10:00:00,4439.1878720624,8746.5645964519
2267,2021-09-03 11:00:00,4427.0932734723,8722.7345196683
2268,2021-09-03 12:00:00,4410.84230318,8690.7151131066
2269,2021-09-03 13:00:00,4411.7378766016,8692.479667996
2270,2021-09-03 14:00:00,4415.6711788261,8700.229482393
2271,2021-09-03 15:00:00,4400.9076703771,8671.1408328239
2272,2021-09-03 16:00:00,4370.9820138223,8612.1780910783
2273,2021-09-03 17:00:00,4370.2983783745,8610.8311191021
2274,2021-09-03 18:00:00,4394.3167948516,8658.1547821755
2275,2021-09-03 19:00:00,4362.0805310402,8594.6394339142
2276,2021-09-03 20:00:00,4346.5393405829,8564.0185117541
2277,2021-09-03 21:00:00,4338.858969122,8548.8858192153
2278,2021-09-03 22:00:00,4275.543414853,8424.1347157861
2279,2021-09-03 23:00:00,4213.7551468469,8302.3928357591
2280,2021-09-04 00:00:00,4245.0428747133,8251.9990599576
2281,2021-09-04 01:00:00,4242.9360179165,8247.9035111576
2282,2021-09-04 02:00:00,4240.8265979446,8243.802979728
2283,2021-09-04 03:00:00,4244.0616912393,8250.0917235024
2284,2021-09-04 04:00:00,4213.8073990046,8191.2799756628
2285,2021-09-04 05:00:00,4228.5787580931,8219.9942301368
2286,2021-09-04 06:00:00,4221.871441179,8206.9557816325
2287,2021-09-04 07:00:00,4232.9835747076,8228.5568156054
2288,2021-09-04 08:00:00,4232.7064317532,8228.0180734867
2289,2021-09-04 09:00:00,4230.8755923108,8224.4590787326
2290,2021-09-04 10:00:00,4221.3502612413,8205.9426525366
2291,2021-09-04 11:00:00,4219.1939871587,8201.7510407628
2292,2021-09-04 12:00:00,4118.5346740888,8006.0779742436
2293,2021-09-04 13:00:00,4103.8571308749,7977.5460897963
2294,2021-09-04 14:00:00,4100.3306631446,7970.6909391503
2295,2021-09-04 15:00:00,4099.6705320136,7969.4077008921
2296,2021-09-04 16:00:00,3957.6274536662,7693.2881460007
2297,2021-09-04 17:00:00,3996.1636872625,7768.1992771479
2298,2021-09-04 18:00:00,4046.9548350738,7866.932909834
2299,2021-09-04 19:00:00,4041.4919763456,7856.3135812688
2300,2021-09-04 20:00:00,4033.3665278162,7840.518406618
2301,2021-09-04 21:00:00,3964.9421991671,7707.5073835651
2302,2021-09-04 22:00:00,4029.3182854915,7832.6489709207
2303,2021-09-04 23:00:00,4007.9212019472,7791.0548767123
2304,2021-09-05 00:00:00,3970.2519001203,7845.482859734
2305,2021-09-05 01:00:00,3956.3983298592,7818.1072798719
2306,2021-09-05 02:00:00,3956.3597145261,7818.0309733766
2307,2021-09-05 03:00:00,3950.3365823116,7806.1288619563
2308,2021-09-05 04:00:00,3955.5614428974,7816.4535353314
2309,2021-09-05 05:00:00,3953.1345919829,7811.6579158941
2310,2021-09-05 06:00:00,3949.813738507,7805.095687695
2311,2021-09-05 07:00:00,3952.9547266544,7811.3024899799
2312,2021-09-05 08:00:00,3928.6331231657,7763.2413774851
2313,2021-09-05 09:00:00,3920.8932860397,7747.9469425116
2314,2021-09-05 10:00:00,3923.4927851136,7753.0837262463
2315,2021-09-05 11:00:00,3918.2491877169,7742.7220276586
2316,2021-09-05 12:00:00,3896.2066131661,7699.1644284888
2317,2021-09-05 13:00:00,3884.9545449173,7676.9295903066
2318,2021-09-05 14:00:00,3833.4035255038,7575.0613337267
2319,2021-09-05 15:00:00,3833.5857306451,7575.4213832794
2320,2021-09-05 16:00:00,3862.8029988028,7633.1566560769
